Latitude,Longitude,wname,distance_to_wetland
-36.568977,149.816286,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",906181.6496130923
-34.177256,142.163451,Bulloo Lake,579476.4488930771
-30.353155,152.907155,Upper Coomera River,236847.40622332288
-32.928438,151.27461,Upper Coomera River,554362.4275570846
-28.831879,153.267516,Upper Coomera River,64914.89993554367
-34.85801,150.57447,Balonne River Floodplain,754438.1306636904
-33.878599,150.767801,Balonne River Floodplain,656724.8471558566
-28.34992,153.264303,Upper Coomera River,12135.688694152082
-35.276359,150.424261,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",792237.3502453992
-30.39272,152.85535,Upper Coomera River,241880.64342002684
-35.639311,149.607228,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",802313.0183451615
-28.777799,153.331988,Upper Coomera River,59892.823477932434
-35.992398,146.000396,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",807179.4818170564
-34.339641,149.101539,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",650587.881063393
-31.911786,152.336306,Upper Coomera River,417919.3813806808
-35.339506,148.379089,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",741903.3234614868
-32.948249,151.410011,Upper Coomera River,552364.8836252388
-30.615489,152.838746,Upper Coomera River,266829.72458427737
-32.361647,151.544057,Upper Coomera River,486271.78648686677
-36.593224,149.566756,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",902234.7177287911
-34.078856,150.70869,Balonne River Floodplain,675780.4205924837
-33.631488,149.092415,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",575943.9385373958
-33.102055,148.878622,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",513680.1960306204
-33.77379,150.90348,Balonne River Floodplain,650448.6515339728
-31.858062,150.865743,Dalrymple and Blackfellow Creeks,455114.6796409235
-35.98101,148.80389,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",819432.4477801797
-30.136892,153.00672,Upper Coomera River,211748.05722619567
-34.715326,150.727602,Balonne River Floodplain,743433.1315208555
-33.478608,150.138619,Balonne River Floodplain,595687.5956934146
-30.439211,152.875643,Upper Coomera River,246788.5689908315
-32.144191,150.900951,Dalrymple and Blackfellow Creeks,484594.44862860825
-30.748857,152.732622,Upper Coomera River,283081.54592597473
-31.654664,151.51923,Upper Coomera River,413345.93111508474
-30.66772,152.479894,Upper Coomera River,279100.3929663026
-31.013124,151.168879,Dalrymple and Blackfellow Creeks,356362.1720976662
-37.148751,149.842169,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",968168.574232268
-29.884783,152.789796,Upper Coomera River,186887.5492442175
-34.876681,143.402387,Bulloo Lake,662008.0361317645
-31.6964,151.963063,Upper Coomera River,403285.7275263658
-36.12539,148.005315,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",822954.682179092
-29.010328,152.333668,Dalrymple and Blackfellow Creeks,113174.98290429861
-29.621123,152.856469,Upper Coomera River,156645.43986041914
-36.896056,149.301959,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",928414.1234853513
-28.724685,153.517685,Upper Coomera River,60792.34380504367
-28.512051,153.070512,Upper Coomera River,31331.196668817072
-28.80092,153.477065,Upper Coomera River,66674.20263422762
-36.989903,149.616413,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",945676.8826244572
-30.247537,153.101303,Upper Coomera River,223534.02316487223
-30.031275,151.283946,Dalrymple and Blackfellow Creeks,249901.60924605353
-32.048095,151.454683,Upper Coomera River,456344.77602987515
-32.477877,149.505978,Balonne River Floodplain,472319.71625236666
-28.738885,152.629315,Upper Coomera River,77234.9727141714
-37.427845,149.911377,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",999488.2925408701
-30.235272,153.025129,Upper Coomera River,222593.73954681723
-35.925811,147.698483,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",797985.1889449978
-36.167834,149.342513,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",851368.8456193747
-35.114407,149.250972,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",736840.8073331896
-33.715661,150.982334,Upper Coomera River,646233.5877953698
-32.456488,149.25878,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",462901.8061456894
-29.362681,151.145332,Dalrymple and Blackfellow Creeks,191977.77981613934
-32.124064,151.934079,Upper Coomera River,449930.8977317325
-34.098331,151.050407,Upper Coomera River,684696.0937960098
-28.650208,153.340922,Upper Coomera River,46249.01946992533
-28.757814,153.286257,Upper Coomera River,56891.74486843254
-35.322969,148.351725,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",739640.8906400515
-31.949908,151.325209,Upper Coomera River,450904.32191609987
-31.898847,151.261772,Upper Coomera River,448139.51299236855
-28.929484,153.315782,Upper Coomera River,76357.22854523973
-28.611821,153.297678,Upper Coomera River,41002.54830693245
-35.796127,148.667242,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",796761.3303762606
-28.743983,153.264549,Upper Coomera River,55081.08917242614
-28.8359,153.434768,Upper Coomera River,68857.20562123122
-33.765894,150.675531,Balonne River Floodplain,641963.4933044575
-33.754104,149.942423,Balonne River Floodplain,620413.0321585187
-29.030226,152.027109,Dalrymple and Blackfellow Creeks,119729.0773158912
-33.424131,151.394174,Upper Coomera River,603471.8335917123
-33.273708,151.399019,Upper Coomera River,587287.2650505865
-34.403069,149.829377,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",681317.4243971684
-31.396981,151.877539,Upper Coomera River,374096.8965447264
-30.290367,152.882392,Upper Coomera River,230165.8559702654
-34.247547,150.665827,Balonne River Floodplain,692221.8047287415
-30.265383,153.012073,Upper Coomera River,226055.8884725797
-32.352849,151.764068,Upper Coomera River,478959.45819309336
-31.905323,152.052501,Upper Coomera River,423382.4751856287
-36.57969,149.1411,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",890955.926513407
-30.37553,152.73097,Upper Coomera River,241909.60252788832
-32.384139,151.899221,Upper Coomera River,478826.6208043976
-28.817484,153.447522,Upper Coomera River,67329.56802963415
-30.307908,153.03682,Upper Coomera River,230633.0849921375
-34.803408,150.152349,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",734099.3208413387
-28.734909,153.49528,Upper Coomera River,60750.99450157152
-31.374443,152.63875,Upper Coomera River,353673.6867081849
-35.971912,146.804639,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",800168.509317012
-33.51799,149.778176,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",590256.9349133247
-31.275187,152.645232,Upper Coomera River,342599.81048655155
-33.296186,151.238094,Upper Coomera River,594271.5873077904
-34.738033,150.579706,Balonne River Floodplain,741788.8436544376
-32.2637,151.944804,Upper Coomera River,464712.9774619273
-32.839485,150.223369,Balonne River Floodplain,530442.9437406184
-30.150996,151.095003,Dalrymple and Blackfellow Creeks,269783.5615022915
-32.22412,151.830216,Upper Coomera River,463392.4226002432
-36.435142,149.366344,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",880500.4735045846
-30.213867,152.707265,Upper Coomera River,224608.43076707458
-33.39674,151.33447,Upper Coomera River,602179.486232104
-33.532218,149.611202,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",584773.4113709603
-33.783098,150.649428,Balonne River Floodplain,642924.2042647029
-35.443322,148.829264,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",761800.38557258
-33.608401,148.437232,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",554907.4058146069
-32.062912,152.454822,Upper Coomera River,432501.8735095385
-35.30212,149.164975,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",754540.6694850259
-34.168614,150.609128,Balonne River Floodplain,682217.7006649978
-34.831087,148.34538,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",685800.5597095143
-35.831779,148.251226,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",793804.4615483844
-35.485607,149.060803,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",771592.4485496375
-28.305827,153.331912,Upper Coomera River,13665.867982645696
-33.566326,150.60483,Balonne River Floodplain,618826.0803449104
-33.629707,150.080368,Balonne River Floodplain,610342.9405071991
-34.706745,149.159272,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",691080.5270457934
-30.964454,151.347885,Dalrymple and Blackfellow Creeks,346023.3191342389
-31.648951,151.572048,Upper Coomera River,410826.2994047872
-35.273048,144.165095,Bulloo Lake,717329.9994408701
-33.066449,151.429641,Upper Coomera River,564359.2479200898
-36.382017,148.180359,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",853224.8243545844
-32.644413,149.115486,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",475497.89953616896
-29.929285,153.219445,Upper Coomera River,187665.20674988662
-28.723029,153.512261,Upper Coomera River,60370.364560323134
-28.688475,153.512511,Upper Coomera River,57049.221288484216
-28.869362,153.047217,Upper Coomera River,70365.32409899778
-33.323374,151.348781,Upper Coomera River,593970.7736613809
-28.692562,153.259545,Upper Coomera River,49295.68579114992
-36.177674,148.636074,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",837680.1720704314
-35.57084,150.158656,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",812596.417909117
-34.505117,150.183398,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",705317.6909772205
-33.434076,150.115809,Balonne River Floodplain,590319.3017107197
-32.298714,151.508752,Upper Coomera River,480747.4255800234
-31.640558,152.266841,Upper Coomera River,389690.76666620217
-32.423398,151.519222,Upper Coomera River,493554.6107794397
-37.259008,149.88955,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",981056.8417906009
-32.146787,150.963269,Dalrymple and Blackfellow Creeks,483204.4447974138
-34.909998,148.554003,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",698344.3140618388
-31.442323,152.619231,Upper Coomera River,361466.6947805617
-29.813405,152.914148,Upper Coomera River,176821.6665671668
-33.270717,151.396639,Upper Coomera River,587033.9628365212
-28.609282,153.507765,Upper Coomera River,49433.04034649717
-30.440044,152.887659,Upper Coomera River,246738.28652078393
-31.685768,152.447205,Upper Coomera River,391089.5497073299
-37.074681,149.557038,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",953299.2920763948
-32.874204,150.283215,Balonne River Floodplain,536004.8276903002
-33.6455,150.46876,Balonne River Floodplain,622849.3271872858
-31.558317,151.240563,Dalrymple and Blackfellow Creeks,412763.15560799744
-30.450379,152.898374,Upper Coomera River,247765.44524256227
-36.612779,149.494739,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",902543.7074751126
-37.132197,149.04225,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",948572.0539537251
-32.262917,151.694966,Upper Coomera River,471302.39555661543
-34.863524,150.61105,Balonne River Floodplain,755984.822668866
-36.727646,149.985455,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",927579.5091964208
-28.590575,152.896352,Upper Coomera River,47632.17495150711
-34.969918,146.91671,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",688723.4557767758
-35.409643,149.258891,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",768425.1742646359
-36.888334,149.234406,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",926134.2359942351
-28.700533,153.400079,Upper Coomera River,53439.64046667668
-31.730904,151.8521,Upper Coomera River,410169.6202216506
-30.412055,152.804305,Upper Coomera River,244739.80951915475
-33.734016,150.573054,Balonne River Floodplain,635369.8539373807
-30.430949,152.769382,Upper Coomera River,247369.52391259477
-33.805237,150.995843,Upper Coomera River,655258.8949568857
-35.941244,147.494789,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",798262.9305492968
-29.449621,151.841401,Dalrymple and Blackfellow Creeks,169891.39546367677
-28.486025,153.270728,Upper Coomera River,26679.71344705542
-28.702862,153.499836,Upper Coomera River,57811.124325780074
-28.660908,152.671619,Upper Coomera River,68215.7093772881
-36.508729,149.29043,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",886614.5344588411
-32.211789,151.273428,Upper Coomera River,479724.94546338334
-32.408599,151.960792,Upper Coomera River,479994.3075701751
-36.362232,148.600732,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",857172.248569953
-33.64466,150.156032,Balonne River Floodplain,613896.9459022888
-36.65891,149.848576,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",916550.9218388299
-31.651127,151.504537,Upper Coomera River,413528.5481305634
-34.014803,150.887198,Balonne River Floodplain,674846.6155897237
-28.739556,153.127484,Upper Coomera River,54687.02552712158
-36.996213,149.248797,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",938036.3912709636
-30.125885,151.024032,Dalrymple and Blackfellow Creeks,270414.9565702333
-33.567228,150.891337,Balonne River Floodplain,628749.1786097334
-28.719213,153.517717,Upper Coomera River,60263.456159560534
-34.796438,150.032891,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",728899.5125876949
-29.900815,152.957259,Upper Coomera River,185939.88264496566
-36.628338,149.159779,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",896587.3887230599
-31.862022,152.321622,Upper Coomera River,412747.2586093984
-32.324057,151.460578,Upper Coomera River,484956.9136158306
-33.471671,145.531881,Lake Numalla Aggregation,532629.0600109702
-34.775484,150.689097,Balonne River Floodplain,748732.6886461946
-34.899019,148.482684,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",695748.3712070908
-34.702,146.416496,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",660786.4229761941
-33.386104,149.55109,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",567678.7267891356
-28.59786,153.097027,Upper Coomera River,39617.80915213141
-30.570485,152.802662,Upper Coomera River,262312.11618484266
-36.987418,149.237303,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",936849.4643228302
-37.12858,149.234949,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",951985.4523997034
-31.512068,152.635659,Upper Coomera River,368949.02152399946
-31.934292,152.415599,Upper Coomera River,418972.0760353987
-32.248087,151.694593,Upper Coomera River,469736.3983793329
-35.961327,148.09383,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",805940.8088291241
-32.47768,151.558705,Upper Coomera River,498099.05670049594
-31.619693,151.490281,Upper Coomera River,410840.4343372794
-33.424909,150.079518,Balonne River Floodplain,588376.0373968661
-35.140033,150.143022,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",767930.8920214471
-36.318062,148.470701,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",850270.3463655948
-30.965077,152.001116,Upper Coomera River,324704.34548121435
-33.438664,150.111663,Balonne River Floodplain,590698.7236850961
-31.978679,152.248284,Upper Coomera River,426957.87375809625
-28.400144,153.407828,Upper Coomera River,25605.64790461202
-33.219239,151.279828,Upper Coomera River,584896.1979248107
-30.270103,152.871451,Upper Coomera River,228058.3932267568
-28.581204,153.240985,Upper Coomera River,36681.57911030732
-31.261987,152.691339,Upper Coomera River,340482.2171622548
-31.293632,152.439812,Upper Coomera River,348203.9743437432
-28.66886,153.39563,Upper Coomera River,49974.55693456167
-30.152597,153.074891,Upper Coomera River,213030.93451429793
-34.21275,150.265611,Balonne River Floodplain,677542.7508471287
-30.266573,152.968053,Upper Coomera River,226565.9104790987
-33.211834,151.36837,Upper Coomera River,581554.1576623161
-35.09734,147.924409,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",708760.5688065572
-28.699293,153.501026,Upper Coomera River,57521.556233310745
-28.87998,153.38221,Upper Coomera River,72160.25005574735
-30.324869,152.49811,Upper Coomera River,241598.13540682063
-33.540097,150.91674,Balonne River Floodplain,626888.0104876856
-36.781736,149.601043,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",923142.5541165262
-36.680717,149.082809,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",900629.1269018063
-36.107065,147.421634,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",816229.046128757
-32.468148,151.952959,Upper Coomera River,486624.3553435621
-36.914521,149.214855,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",928538.6680604958
-34.237152,150.578959,Balonne River Floodplain,688584.8663352403
-36.549265,149.515035,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",896272.117680536
-28.701359,153.511937,Upper Coomera River,58255.714468609614
-35.940385,147.681232,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",799457.6793025447
-29.813709,151.266326,Dalrymple and Blackfellow Creeks,228670.79109929642
