Platypus_ID,Latitude,Longitude,Nearest_Wetland,Distance (m)
17656,-36.470391,149.406473,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",885221.9558650061
17657,-33.655502,151.264799,Upper Coomera River,631661.6277115648
17658,-35.199368,148.693457,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",732558.9235900841
17659,-34.217204,150.629893,Balonne River Floodplain,687958.2197767735
17660,-28.855888,153.381029,Upper Coomera River,69514.20150094558
17661,-36.9411,149.524496,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",938278.7761099085
17663,-28.748004,153.297378,Upper Coomera River,55973.90449049627
17664,-34.865308,150.609861,Balonne River Floodplain,756143.4753986723
17665,-36.138129,148.620315,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",833102.9495624547
17666,-30.381025,152.892577,Upper Coomera River,240116.82748546673
17668,-30.445063,152.809329,Upper Coomera River,248320.6205145511
17670,-28.857076,153.025609,Upper Coomera River,69496.51861877825
17671,-36.042212,148.402283,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",819075.704054252
17672,-33.690262,149.549033,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",598282.9005670734
17674,-32.389374,151.943122,Upper Coomera River,478330.6529912677
17675,-28.77858,153.321411,Upper Coomera River,59769.498111711335
17677,-36.069859,146.931021,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",810924.217681304
17679,-32.129536,150.93305,Dalrymple and Blackfellow Creeks,482155.9883491795
17680,-30.297452,151.557042,Dalrymple and Blackfellow Creeks,268734.020194652
17681,-36.909734,149.236708,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",928483.7281274099
17682,-31.93334,152.284,Upper Coomera River,421287.5737483081
17683,-33.983482,150.642224,Balonne River Floodplain,663712.575009893
17684,-35.02217,147.039504,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",694578.8471690865
17686,-32.381163,151.377296,Upper Coomera River,493674.25200880715
17688,-28.4194,153.323077,Upper Coomera River,21745.584023016934
17689,-32.569499,151.803685,Upper Coomera River,501175.92687719467
17690,-33.569148,149.516911,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",584769.2095743197
17692,-28.704163,153.45823,Upper Coomera River,56055.53318568329
17693,-33.49483,150.683617,Balonne River Floodplain,613999.5150115737
17694,-30.164375,153.066801,Upper Coomera River,214394.1323921194
17695,-30.880798,152.61591,Upper Coomera River,299567.67224850773
17696,-28.8793,153.33752,Upper Coomera River,71155.65101303032
17697,-34.410712,150.779436,Balonne River Floodplain,712806.5299886084
17698,-32.604714,151.620466,Upper Coomera River,509818.2137240879
17699,-36.664607,149.384542,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",905465.428127299
17700,-35.132555,147.328237,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",707690.2149778479
17701,-30.41099,152.8522,Upper Coomera River,243949.9436033725
17702,-36.041376,148.960492,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",829135.6619800712
17704,-33.725492,151.058548,Upper Coomera River,644971.5535179232
17707,-28.495596,152.494802,Dalrymple and Blackfellow Creeks,56953.50494279203
17708,-36.707223,149.878152,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",922453.3916243026
17709,-35.750029,148.015189,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",781747.6935563559
17711,-28.388825,153.415399,Upper Coomera River,25409.10466654303
17712,-30.52098,152.672756,Upper Coomera River,258970.5904265686
17713,-28.686936,153.362962,Upper Coomera River,50814.6664320855
17714,-33.168308,149.236608,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",533295.973149111
17716,-29.838065,152.590127,Upper Coomera River,186892.89631492406
17717,-31.330634,152.521921,Upper Coomera River,350719.2335767698
17718,-32.787006,149.986477,Balonne River Floodplain,517756.55753109854
17720,-32.414594,151.555509,Upper Coomera River,491516.85538883484
17722,-32.501325,150.966471,Upper Coomera River,520897.8831122289
17724,-34.754301,149.903873,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",719893.9279434577
17725,-33.058954,151.409178,Upper Coomera River,564142.6997189289
17726,-33.674165,151.289154,Upper Coomera River,632989.353950145
17728,-36.849249,149.390267,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",925357.6247784854
17729,-32.277265,151.842375,Upper Coomera River,468769.7620025527
17730,-30.471682,152.857838,Upper Coomera River,250616.52957789836
17731,-28.649019,153.547935,Upper Coomera River,55327.67299869385
17732,-36.682777,149.081436,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",900823.3086390948
17734,-28.891453,152.085435,Dalrymple and Blackfellow Creeks,103234.77855578072
17735,-32.673034,151.607958,Upper Coomera River,517453.1917492027
17736,-31.899443,152.305509,Upper Coomera River,417156.7110649554
17737,-33.318383,151.40953,Upper Coomera River,591765.6995394609
17739,-32.925682,151.325241,Upper Coomera River,552508.1755319237
17741,-34.800955,150.150893,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",733795.775239389
17743,-30.065144,153.200696,Upper Coomera River,202886.76348716463
17744,-31.437743,152.677769,Upper Coomera River,360142.65536973637
17745,-30.373978,152.623256,Upper Coomera River,243877.7235855662
17746,-36.083624,146.896936,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",812464.3842247041
17748,-33.52156,149.907618,Balonne River Floodplain,594490.9422120517
17749,-28.678881,153.568782,Upper Coomera River,59215.20924530957
17750,-34.92969,148.164861,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",693603.2625066058
17751,-35.952475,148.499286,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",810821.921339879
17752,-34.154578,142.12278,Bulloo Lake,577046.6435468909
17753,-29.889428,152.898813,Upper Coomera River,185469.46509656296
17756,-32.178314,151.498758,Upper Coomera River,468438.52446365694
17757,-32.114392,151.935818,Upper Coomera River,448845.64258456446
17759,-33.354996,149.398533,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",558483.5871248343
17760,-31.455626,151.128762,Dalrymple and Blackfellow Creeks,404657.71129535016
17762,-31.731215,152.316216,Upper Coomera River,398543.94503986
17763,-32.316078,151.512376,Upper Coomera River,482458.616858335
17764,-32.408503,149.350609,Balonne River Floodplain,461518.7883199423
17765,-36.725326,149.384234,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",911955.1862645075
17766,-31.092583,151.459296,Dalrymple and Blackfellow Creeks,357087.72252788587
17767,-35.429728,148.121707,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",747875.7906654013
17768,-35.987385,148.438605,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",813650.2345550883
17769,-33.739877,150.685885,Balonne River Floodplain,639582.244827014
17770,-31.150224,152.221594,Upper Coomera River,337707.0306831201
17771,-31.613671,152.708232,Upper Coomera River,379280.69654428493
17772,-31.640796,152.286829,Upper Coomera River,389285.02946215577
17774,-33.378158,151.279734,Upper Coomera River,601746.3743975867
17775,-36.501877,149.427483,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",889087.6246522615
17777,-35.761926,147.952014,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",782333.6233526618
17778,-36.138175,150.078262,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",868662.8334802481
17780,-30.383559,152.761687,Upper Coomera River,242263.6257539033
17781,-33.423639,150.851303,Balonne River Floodplain,612559.1785894239
17782,-35.17397,149.066477,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",738364.9577059615
17783,-33.318443,151.367059,Upper Coomera River,592936.9865460336
17784,-33.720796,149.868073,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",614173.5721800431
17785,-35.75056,149.136946,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",801799.1269843559
17787,-34.196422,149.725914,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",656423.982286523
17789,-31.726456,152.315026,Upper Coomera River,398047.865518573
17791,-32.647292,148.923941,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",468306.0417043913
17792,-30.419108,152.849064,Upper Coomera River,244892.27895437513
17796,-31.068149,150.956215,Dalrymple and Blackfellow Creeks,369072.74667347956
17797,-28.634798,153.228576,Upper Coomera River,42569.39553540575
17798,-36.370453,148.588538,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",857866.0776792562
17801,-32.601768,151.379768,Upper Coomera River,516702.4467481814
17802,-30.483429,152.878363,Upper Coomera River,251672.13808277447
17803,-34.732653,150.550241,Balonne River Floodplain,740437.2450375278
17804,-31.872245,151.891036,Upper Coomera River,424085.22860033764
17805,-34.483089,150.328938,Balonne River Floodplain,708105.185135421
17806,-35.418713,149.141181,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",766388.888516368
17807,-33.388017,151.391025,Upper Coomera River,599699.98815681
17808,-35.06983,148.142222,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",708641.90908281
17809,-36.905604,149.274189,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",928838.8780651449
17810,-34.428676,150.350864,Balonne River Floodplain,702822.6574997138
17811,-28.70084,153.513704,Upper Coomera River,58293.57160129199
17812,-32.127925,151.739547,Upper Coomera River,455655.5098377042
17813,-34.481965,150.319906,Balonne River Floodplain,707761.4566414107
17814,-35.093627,147.922804,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",708331.9477770263
17815,-30.414426,152.808169,Upper Coomera River,244944.98775612467
17816,-31.984385,151.963206,Upper Coomera River,434156.4973734388
17817,-33.102455,149.207246,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",525473.0344689349
17818,-34.58614,150.08655,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",709631.4633482752
17819,-28.29317,153.408261,Upper Coomera River,20165.866960220428
17821,-33.236067,149.941668,Balonne River Floodplain,564573.107648846
17823,-30.415273,152.848809,Upper Coomera River,244470.0422664096
17825,-30.430844,152.682891,Upper Coomera River,248880.37463444192
17826,-28.828984,152.156367,Dalrymple and Blackfellow Creeks,94833.35117857797
17827,-30.393633,152.865238,Upper Coomera River,241853.9399294689
17828,-30.963453,150.693287,Balonne River Floodplain,364999.4384875636
17831,-30.218663,152.5035,Upper Coomera River,230049.51624461674
17832,-30.434247,152.87091,Upper Coomera River,246294.69404349255
17833,-31.471855,152.530606,Upper Coomera River,366116.62639742903
17835,-35.30371,149.174435,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",754952.6052182369
17836,-36.911144,149.852325,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",943290.0410857177
17837,-28.443229,152.837667,Upper Coomera River,40472.27059564211
17838,-34.245339,150.063658,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",674506.8768551582
17839,-36.597006,149.429403,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",899291.1848775328
17840,-28.350093,153.303042,Upper Coomera River,14352.645247330185
17841,-37.031845,148.993887,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",936813.3058867743
17842,-33.405552,148.399755,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",532143.8817081015
17843,-28.643652,153.439561,Upper Coomera River,49186.55989614776
17845,-35.118995,148.200902,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",714914.1721706591
17846,-30.260318,153.051096,Upper Coomera River,225220.56548195417
17847,-36.458455,148.446118,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",865234.4086867466
17848,-37.033635,149.620856,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",950441.3908593603
17849,-30.872603,151.158714,Dalrymple and Blackfellow Creeks,341829.87496195483
17850,-37.249249,149.650857,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",974126.0515147116
17851,-34.132021,150.735694,Balonne River Floodplain,682196.4052214688
17852,-33.54017,148.598072,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",551609.5041936722
17853,-30.75525,150.736117,Dalrymple and Blackfellow Creeks,345600.720312872
17854,-36.923306,149.718091,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",941110.2506981525
17855,-33.709526,150.635236,Balonne River Floodplain,634773.7972323704
17856,-34.795114,150.683624,Balonne River Floodplain,750665.1136820309
17857,-35.44161,149.806935,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",787627.2026356948
17858,-36.793346,149.564458,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",923481.6589457435
17859,-28.445217,152.859557,Upper Coomera River,38834.129542748604
17860,-28.748004,153.458944,Upper Coomera River,60537.46714939302
17861,-34.676782,149.208174,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",689296.5498423392
17862,-36.023907,149.138713,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",831157.5292848052
17863,-30.162947,153.066325,Upper Coomera River,214237.09822487092
17864,-28.71574,153.5289,Upper Coomera River,60483.49333763876
17865,-36.898199,149.269337,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",927939.2557992189
17866,-34.201737,150.999899,Upper Coomera River,697087.1102454193
17867,-35.260646,148.480034,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",735062.8968888761
17868,-35.121622,148.952977,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",729979.9741705154
17869,-33.391878,149.482171,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",565494.1128850282
17871,-32.962942,151.270218,Upper Coomera River,558130.3060498497
17872,-31.118506,152.704664,Upper Coomera River,324402.9387806427
17873,-32.831633,149.657301,Balonne River Floodplain,514092.63365705375
17874,-37.30767,149.924781,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",987111.8126469175
17875,-29.709184,152.803279,Upper Coomera River,167401.78191882992
17876,-32.546655,151.545038,Upper Coomera River,505814.70520626655
17877,-34.484711,150.36413,Balonne River Floodplain,709157.463647954
17879,-34.072242,150.625741,Balonne River Floodplain,672549.3770416013
17880,-34.486479,150.331948,Balonne River Floodplain,708543.2365512187
17882,-36.783506,149.353744,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",917491.3571193683
17883,-35.435877,149.783683,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",786298.0467016338
17884,-28.881729,153.346395,Upper Coomera River,71587.66266634254
17885,-30.275922,152.838904,Upper Coomera River,229156.79918439727
17887,-35.344768,150.471849,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",800954.20359838
17888,-31.459481,152.662646,Upper Coomera River,362754.04576400324
17889,-32.30826,151.981847,Upper Coomera River,468640.0590694313
17890,-36.811877,148.981979,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",912800.4495101746
17891,-35.44063,149.803958,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",787431.1663944264
17892,-33.740779,149.949562,Balonne River Floodplain,619137.5311415459
17894,-31.117554,152.672065,Upper Coomera River,324768.1524600434
17895,-36.215959,148.669174,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",842424.5251767487
17896,-28.685229,153.528557,Upper Coomera River,57572.7428177323
17897,-30.267881,152.997796,Upper Coomera River,226448.59906234406
17898,-35.205867,150.450239,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",786140.8701303541
17899,-34.458106,150.443257,Balonne River Floodplain,708344.7144964137
17900,-32.602804,151.616833,Upper Coomera River,509716.3455230617
17901,-35.415532,149.056164,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",763970.20109151
17902,-30.434651,152.663022,Upper Coomera River,249685.10545360064
17903,-31.771666,152.36559,Upper Coomera River,402007.28078816785
17904,-33.167851,149.238557,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",533323.6527373268
17905,-35.992454,148.778062,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",820169.8534790368
17906,-31.295775,151.952991,Upper Coomera River,361026.80764198693
17907,-29.399588,151.865997,Dalrymple and Blackfellow Creeks,163835.28419978343
17908,-30.609315,152.955443,Upper Coomera River,264918.61788683286
17910,-35.22827,150.015563,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",772448.2665437845
17911,-30.250782,153.038312,Upper Coomera River,224235.7740748547
17912,-31.9473,152.406502,Upper Coomera River,420558.514456804
17913,-35.350577,148.082763,"""Myola""-""Mulga Downs"" Salt Lake and Claypans",738650.9819717522
17914,-30.706073,151.109976,Dalrymple and Blackfellow Creeks,326002.10578173347
17916,-30.221663,152.562422,Upper Coomera River,228790.3052631979
17917,-28.728969,153.464535,Upper Coomera River,58825.62929262105
17918,-34.761445,150.755008,Balonne River Floodplain,749089.8086070654
17919,-30.503574,152.760353,Upper Coomera River,255536.86213982434
17920,-28.177917,153.505091,Moreton Bay,28329.88308714695
17921,-32.307997,151.913498,Upper Coomera River,470262.49561560975
